uga;code_cip_id;pharmacies_name;appellation_titulaire;owner_last_name;owner_first_name;commune;postal_code
54TOU;2270265;PHARMACY NUM9484;Mme;Marcel;Ghislain;DOMMARTIN LES TOUL;54200
54TOU;2140024;PHARMACY NUM9485;M;Gary;Méira;ECROUVES;54200
54TOU;2140045;PHARMACY NUM9486;M;Rodney;Menico;ECROUVES;54200
54TOU;2025622;PHARMACY NUM9487;Mme;Corto;Besse;TOUL;54200
54TOU;2271520;PHARMACY NUM9488;Mme;Melwin;Theotim;TOUL;54200
54TOU;2141819;PHARMACY NUM9489;Mme;Maylis;Ramun;TOUL;54200
54TOU;2141850;PHARMACY NUM9490;Mme;Morgana;Colomban;TOUL;54200
54TOU;2141866;PHARMACY NUM9491;Mme;Milio;Mahé;TOUL;54200
54TOU;2281633;PHARMACY NUM9492;M;Melyssandre;Rodrigo;TOUL;54200
54TOU;2141845;PHARMACY NUM9493;M;Chalom;Carmelo;TOUL CEDEX;54203
54DOM;2141709;PHARMACY NUM9494;Mme;Marveen;Mendy;ST NICOLAS DE PORT;54210
54DOM;2002434;PHARMACY NUM9495;Mme;Béranger;Chokri;ST NICOLAS DE PORT;54210
54MAL;2140841;PHARMACY NUM9496;Mme;Margie;Miyo;MALZEVILLE;54220
54MAL;2140857;PHARMACY NUM9497;M;Magdalène;Christian;MALZEVILLE;54220
54MAL;2140862;PHARMACY NUM9498;M;Mattis;Cristino;MALZEVILLE;54220
54NEU;2025486;PHARMACY NUM9499;M;Adjanie;Germaine;CHALIGNY;54230
54NEU;2286343;PHARMACY NUM9500;M;Maraki;Maëlan;NEUVES MAISONS;54230
54NEU;2141405;PHARMACY NUM9501;M;Maximino;Tien;NEUVES MAISONS;54230
54NEU;2141410;PHARMACY NUM9502;M;Manolito;Teikimoeatua;NEUVES MAISONS;54230
54BRI;2025601;PHARMACY NUM9503;M;Malia;Ryan;JOEUF;54240
54BRI;2012607;PHARMACY NUM9504;Mme;Gerda;Cisariu;JOEUF;54240
54BRI;2140417;PHARMACY NUM9505;Mme;Maximilien;Cyrius;JOEUF;54240
54MAL;2139857;PHARMACY NUM9506;M;Marcus;Agathe;CHAMPIGNEULLES;54250
54MAL;2139862;PHARMACY NUM9507;M;Guyonne;Mérédith;CHAMPIGNEULLES;54250
54MAL;2139878;PHARMACY NUM9508;Mme;Berthold;Briegen;CHAMPIGNEULLES;54250
54LON;2025381;PHARMACY NUM9509;M;Marietou;Rudi;LONGUYON;54260
54LON;2140621;PHARMACY NUM9510;M;Merryl;Clarence;LONGUYON;54260
54SMA;2140071;PHARMACY NUM9511;M;Ginnie;Guislaine;ESSEY LES NANCY;54270
54SMA;2265779;PHARMACY NUM9512;M;Georgia;Ronald;ESSEY LES NANCY;54270
54SMA;2005041;PHARMACY NUM9513;M;Guiseppe;Madalena;ESSEY LES NANCY;54270
57CHA;2139841;PHARMACY NUM9514;Mme;Mama;Berthold;BRIN SUR SEILLE;54280
54DOM;2254437;PHARMACY NUM9515;M;Adriano;Cyrillus;CHAMPENOUX;54280
54DOM;2141756;PHARMACY NUM9516;Mme;Choukri;Ruben;SEICHAMPS;54280
54DOM;2141761;PHARMACY NUM9517;Mme;Brad;Gottlieb;SEICHAMPS;54280
54LUN;2139726;PHARMACY NUM9518;M;Cornelio;Flavio;BAYON;54290
54LUN;2139883;PHARMACY NUM9519;Mme;Tomaso;Gérémia;CHANTEHEUX;54300
54LUN;2265978;PHARMACY NUM9520;Mme;Rahim;Mieko;LUNEVILLE;54300
54LUN;2263970;PHARMACY NUM9521;M;Adiël;Todd;LUNEVILLE;54300
54LUN;2140747;PHARMACY NUM9522;M;Farah;Mia;LUNEVILLE;54300
54LUN;2140752;PHARMACY NUM9523;M;Godefroy;Georgio;LUNEVILLE;54300
54LUN;2140789;PHARMACY NUM9524;Mme;Marilys;Mikelon;LUNEVILLE;54300
54LUN;2140815;PHARMACY NUM9525;Mme;Abraham;Garoune;LUNEVILLE;54300
54LUN;2025638;PHARMACY NUM9526;M;Borg;Chi;LUNEVILLE;54300
54LUN;2025643;PHARMACY NUM9527;Mme;Goliat;Maëlie;LUNEVILLE;54300
54LUN;2025512;PHARMACY NUM9528;M;Mehhdi;Marissa;LUNEVILLE;54300
54LUN;2005838;PHARMACY NUM9529;Mme;Giulio;Maëlyne;LUNEVILLE;54300
54BRI;2140286;PHARMACY NUM9530;Mme;Télesphore;Madison;HOMECOURT;54310
54BRI;2140307;PHARMACY NUM9531;M;Matthis;Ghyslain;HOMECOURT;54310
54VAN;2140925;PHARMACY NUM9532;Mme;Camal;Melchior;MAXEVILLE;54320
54VAN;2140946;PHARMACY NUM9533;Mme;Rogel;Octavian;MAXEVILLE;54320
54VAN;2276204;PHARMACY NUM9534;Mme;Gerda;Conor;MAXEVILLE;54320
54NEU;2002378;PHARMACY NUM9535;Mme;Tomaso;Mireille;VEZELISE;54330
54MAL;2141489;PHARMACY NUM9536;Mme;Curtis;Gurvana;POMPEY;54340
54MAL;2141494;PHARMACY NUM9537;Mme;Mickaëlle;Bital;POMPEY;54340
54LON;2002878;PHARMACY NUM9538;M;Brittanica;Crépin;MONT ST MARTIN;54350
54LON;2140972;PHARMACY NUM9539;M;Mélisse;Mélaire;MONT ST MARTIN;54350
54LON;2261753;PHARMACY NUM9540;M;Bertol;Marjoly;MONT ST MARTIN;54350
54LON;2280624;PHARMACY NUM9541;Mme;Garen;Guillemine;MONT ST MARTIN;54350
54NEU;2139747;PHARMACY NUM9542;Mme;Fawzi;Madeline;BLAINVILLE SUR L EAU;54360
54NEU;2025423;PHARMACY NUM9543;Mme;Genevivo;Géralda;BLAINVILLE SUR L EAU;54360
54NEU;2139951;PHARMACY NUM9544;Mme;Mathys;Batisto;DAMELEVIERES;54360
54LUN;2140050;PHARMACY NUM9545;Mme;Marget;Crépin;EINVILLE AU JARD;54370
54TOU;2025617;PHARMACY NUM9546;Mme;Manna;Mannie;DIEULOUARD;54380
54TOU;2139972;PHARMACY NUM9547;Mme;Guirec;Maëlice;DIEULOUARD;54380
54TOU;2140003;PHARMACY NUM9548;M;Cem;Charly;DOMEVRE EN HAYE;54385
54MAL;2025549;PHARMACY NUM9549;Mme;Thybald;Maëlane;FROUARD;54390
54MAL;2140134;PHARMACY NUM9550;Mme;Benoît;Malissa;FROUARD;54390
54MAL;2140155;PHARMACY NUM9551;Mme;Merry;Cristiano;FROUARD;54390
54LON;2285774;PHARMACY NUM9552;M;Benjamin;Bernarda;COSNES ET ROMAIN;54400
54LON;2025659;PHARMACY NUM9553;M;Rodrig;Marilyne;LONGWY;54400
54LON;2002299;PHARMACY NUM9554;Mme;Roman;Christian;LONGWY;54400
54LON;2140642;PHARMACY NUM9555;M;Bernardine;Germina;LONGWY;54400
54LON;2140658;PHARMACY NUM9556;M;Marcella;Malory;LONGWY;54400
54LON;2140684;PHARMACY NUM9557;Mme;Mariam;Gerry;LONGWY;54400
54LON;2272676;PHARMACY NUM9558;Mme;Ghislaine;Mallaury;LONGWY;54400
54DOM;2140490;PHARMACY NUM9559;M;Maricke;Théophile;LANEUVEVILLE DEVANT NANCY;54410
54DOM;2002315;PHARMACY NUM9560;Mme;Chris;Meggie;LANEUVEVILLE DEVANT NANCY;54410
54DOM;2283080;PHARMACY NUM9561;Mme;Clotaire;Charles-Edouard;SAULXURES LES NANCY;54420
54DOM;2141740;PHARMACY NUM9562;Mme;Méliana;Malena;SAULXURES LES NANCY;54420
54DOM;2141583;PHARMACY NUM9563;M;Gwen;Micke;PULNOY;54425
54DOM;2141599;PHARMACY NUM9564;M;Charles-Edouard;Curt;PULNOY;54425
54LON;2004986;PHARMACY NUM9565;Mme;Brithany;Békir;REHON;54430
54LON;2141604;PHARMACY NUM9566;M;Marie;Mavrick;REHON;54430
54LON;2005118;PHARMACY NUM9567;Mme;Riwan;Giovani;HERSERANGE;54440
54LON;2140239;PHARMACY NUM9568;M;Rumwald;Benjamine;HERSERANGE;54440
54LUN;2013780;PHARMACY NUM9569;M;Ada;Chant;BENAMENIL;54450
54LUN;2139752;PHARMACY NUM9570;Mme;Tibo;Mohamadou;BLAMONT;54450
54TOU;2025376;PHARMACY NUM9571;Mme;Reinaldo;Menahem;LIVERDUN;54460
54TOU;2140595;PHARMACY NUM9572;Mme;Théleau;Malha;LIVERDUN;54460
54TOU;2140600;PHARMACY NUM9573;M;Bendita;Malena;LIVERDUN;54460
55VER;2003899;PHARMACY NUM9574;Mme;Guillaumette;Georgette;THIAUCOURT REGNIEVILLE;54470
54LUN;2139899;PHARMACY NUM9575;Mme;Materne;Gwen;CIREY SUR VEZOUZE;54480
54LON;2141468;PHARMACY NUM9576;Mme;Marianeta;Marick;PIENNES;54490
54BRI;2140459;PHARMACY NUM9577;M;Mérédith;Odil;JOUDREVILLE;54490
54VAN;2142021;PHARMACY NUM9578;M;Telmo;Gina;VANDOEUVRE LES NANCY;54500
54VAN;2141913;PHARMACY NUM9579;M;Gwennoal;Thibalt;VANDOEUVRE LES NANCY;54500
54VAN;2141934;PHARMACY NUM9580;Mme;Bonny;Teofil;VANDOEUVRE LES NANCY;54500
54VAN;2141981;PHARMACY NUM9581;Mme;Brunetta;Théo;VANDOEUVRE LES NANCY;54500
54VAN;2141997;PHARMACY NUM9582;Mme;Benyamin;Gato;VANDOEUVRE LES NANCY;54500
54VAN;2267011;PHARMACY NUM9583;Mme;Tito;Berthilde;VANDOEUVRE LES NANCY;54500
54VAN;2265344;PHARMACY NUM9584;M;Maine;Graxana;VANDOEUVRE LES NANCY;54500
54VAN;2002072;PHARMACY NUM9585;M;Maurie;Gobrien;VANDOEUVRE LES NANCY;54500
54SMA;2142000;PHARMACY NUM9586;Mme;Blaise;Blank;VANDOEUVRE LES NANCY;54500
54SMA;2141782;PHARMACY NUM9587;Mme;Marcellina;Manal;TOMBLAINE;54510
54SMA;2141798;PHARMACY NUM9588;Mme;Chiraz;Madennig;TOMBLAINE;54510
54SMA;2025439;PHARMACY NUM9589;Mme;Maodanig;Bethilda;TOMBLAINE;54510
54VAN;2279907;PHARMACY NUM9590;Mme;Mélina;Oberto;LAXOU;54520
54VAN;2140506;PHARMACY NUM9591;Mme;Rafaël;Majdouline;LAXOU;54520
54VAN;2140511;PHARMACY NUM9592;Mme;Maiora;Roque;LAXOU;54520
54VAN;2004832;PHARMACY NUM9593;Mme;Corey;Colas;LAXOU;54520
54NA1;2279069;PHARMACY NUM9594;M;Marinella;Rony;LAXOU;54520
54NA1;2140527;PHARMACY NUM9595;Mme;Gala;Adelicia;LAXOU;54520
54NA1;2140548;PHARMACY NUM9596;Mme;Britanny;Manu;LAXOU;54520
54PON;2141431;PHARMACY NUM9597;Mme;Maunoir;Gracianne;PAGNY SUR MOSELLE;54530
54PON;2141447;PHARMACY NUM9598;Mme;Taron;Rayan;PAGNY SUR MOSELLE;54530
54LUN;2139705;PHARMACY NUM9599;Mme;Caesar;Eddine;BADONVILLER;54540
54NEU;2141562;PHARMACY NUM9600;Mme;Meriam;Maryeve;PONT ST VINCENT;54550
54BRI;2139663;PHARMACY NUM9601;Mme;Milana;Mattew;AUDUN LE ROMAN;54560
54TOU;2140113;PHARMACY NUM9602;M;Mélisianne;Médéric;FOUG;54570
54TOU;2140129;PHARMACY NUM9603;M;Clémentin;Mavrick;FOUG;54570
54BRI;2139642;PHARMACY NUM9604;M;Mahault;Gentile;AUBOUE;54580
54LON;2140312;PHARMACY NUM9605;Mme;Odilon;Thom;HUSSIGNY GODBRANGE;54590
54VAN;2142084;PHARMACY NUM9606;Mme;Adria;Maïana;VILLERS LES NANCY;54600
54VAN;2142110;PHARMACY NUM9607;Mme;Gaultier;Théodoric;VILLERS LES NANCY;54600
54VAN;2247676;PHARMACY NUM9608;Mme;Bianca;Meg;VILLERS LES NANCY;54600
54NA1;2142105;PHARMACY NUM9609;Mme;Branislav;Mektilde;VILLERS LES NANCY;54600
54NA1;2025528;PHARMACY NUM9610;M;Gireg;Theotim;VILLERS LES NANCY;54600
54NA1;2025402;PHARMACY NUM9611;Mme;Thiery;Mil;VILLERS LES NANCY;54600
54MAL;2141426;PHARMACY NUM9612;M;Melyssandre;Mady;NOMENY;54610
54LON;2141473;PHARMACY NUM9613;M;Théry;Marissa;PIERREPONT;54620
54NEU;2140092;PHARMACY NUM9614;M;Matthieu;Germaine;FLAVIGNY SUR MOSELLE;54630
54NEU;2141630;PHARMACY NUM9615;Mme;Gatiane;Crispian;RICHARDMENIL;54630
54BRI;2282794;PHARMACY NUM9616;Mme;Mélih;Tifenn;TUCQUEGNIEUX;54640
54LON;2274846;PHARMACY NUM9617;Mme;Maden;Gladen;SAULNES;54650
54BRI;2002917;PHARMACY NUM9618;Mme;Rémy;Marlène;MOUTIERS;54660
54MAL;2139930;PHARMACY NUM9619;M;Malaury;Mortimer;CUSTINES;54670
54MAL;2139946;PHARMACY NUM9620;Mme;Terrence;Morjan;CUSTINES;54670
54BRI;2139925;PHARMACY NUM9621;Mme;Gavan;Tristan;CRUSNES;54680
54MAL;2140553;PHARMACY NUM9622;Mme;Magaly;Ceres;LAY ST CHRISTOPHE;54690
54TOU;2025470;PHARMACY NUM9623;Mme;Fodil;Brandan;BLENOD LES PONT A MOUSSON;54700
54TOU;2139768;PHARMACY NUM9624;M;Beverley;Marlon;BLENOD LES PONT A MOUSSON;54700
54TOU;2140836;PHARMACY NUM9625;M;Floribert;Gasparine;MAIDIERES;54700
54PON;2025664;PHARMACY NUM9626;Mme;Marcus;Boubacar;PONT A MOUSSON;54700
54PON;2141515;PHARMACY NUM9627;Mme;Agnel;Mickaëla;PONT A MOUSSON;54700
54PON;2141520;PHARMACY NUM9628;Mme;Manfred;Oihan;PONT A MOUSSON;54700
54PON;2141536;PHARMACY NUM9629;Mme;Marietta;Agenor;PONT A MOUSSON;54700
54PON;2141541;PHARMACY NUM9630;M;Rahif;Gasparine;PONT A MOUSSON;54700
54PON;2282532;PHARMACY NUM9631;M;Marwin;Théodoric;PONT A MOUSSON;54700
54NEU;2140108;PHARMACY NUM9632;Mme;Medhi;Marcelle;FLEVILLE DEVANT NANCY;54710
54NEU;2140726;PHARMACY NUM9633;M;Rachel;Briegen;LUDRES;54710
54NEU;2140731;PHARMACY NUM9634;Mme;Razi;Adaïa;LUDRES;54710
54LON;2140569;PHARMACY NUM9635;M;Thomy;Glwadys;LEXY;54720
54LON;2140181;PHARMACY NUM9636;Mme;Mostafa;Maroua;GORCY;54730
54NEU;2001318;PHARMACY NUM9637;Mme;Giuliano;Blandine;HAROUE;54740
54BRI;2141871;PHARMACY NUM9638;M;Toufik;Tatien;TRIEUX;54750
54MAL;2140574;PHARMACY NUM9639;M;Blondine;Ghyslain;LEYR;54760
54BRI;2140878;PHARMACY NUM9640;Mme;Madilyn;Manolita;MANCIEULLES;54790
54PON;2139904;PHARMACY NUM9641;Mme;Britanny;Geoffrey;CONFLANS EN JARNISY;54800
54PON;2140328;PHARMACY NUM9642;M;Maryame;Manoé;JARNY;54800
54PON;2140333;PHARMACY NUM9643;M;Mérick;Markus;JARNY;54800
54PON;2140349;PHARMACY NUM9644;M;Briegen;Adiël;JARNY;54800
54PON;2140354;PHARMACY NUM9645;Mme;Gwenaela;Adem;JARNY;54800
54PON;2140899;PHARMACY NUM9646;M;Christel;Charlton;MARS LA TOUR;54800
54LON;2140616;PHARMACY NUM9647;Mme;Mohan;Tadeo;LONGLAVILLE;54810
54MAL;2140883;PHARMACY NUM9648;M;Todd;Guilhem;MARBACHE;54820
54LUN;2140160;PHARMACY NUM9649;M;Candido;Béatrice;GERBEVILLER;54830
54TOU;2140176;PHARMACY NUM9650;M;Guy;Marinus;GONDREVILLE;54840
54LON;2140202;PHARMACY NUM9651;M;Govrian;Martiniano;HAUCOURT MOULAINE;54860
54BRI;2283667;PHARMACY NUM9652;M;Bartolomé;Roque;THIL;54880
54PON;2141908;PHARMACY NUM9653;Mme;Mélody;Milio;VALLEROY;54910
54LON;2142063;PHARMACY NUM9654;M;Foued;Guévorg;VILLERS LA MONTAGNE;54920
88NEU;2139967;PHARMACY NUM9655;Mme;Gladys;Mikola;DIARVILLE;54930
54LUN;2275436;PHARMACY NUM9656;Mme;Oihan;Russell;ST CLEMENT;54950
54LON;2140951;PHARMACY NUM9657;M;Moïsette;Chant;MERCY LE BAS;54960
55BAR;2003845;PHARMACY NUM9658;Mme;Bixenta;Gypsie;BAR LE DUC;55000
55BAR;2003651;PHARMACY NUM9659;Mme;Renaldo;Mana;BAR LE DUC;55000
55BAR;2142257;PHARMACY NUM9660;Mme;Clayton;Camélien;BAR LE DUC;55000
55BAR;2142283;PHARMACY NUM9661;M;Maties;Reyan;BAR LE DUC;55000
55BAR;2142325;PHARMACY NUM9662;M;Modestie;Mari;BAR LE DUC;55000
55BAR;2142330;PHARMACY NUM9663;M;Giacinto;Cornel;BAR LE DUC;55000
55BAR;2142346;PHARMACY NUM9664;Mme;Mauve;Magali;BAR LE DUC;55000
55BAR;2142519;PHARMACY NUM9665;Mme;Berny;Thoma;FAINS VEEL;55000
55BAR;2142608;PHARMACY NUM9666;Mme;Taj;Candido;LONGEVILLE EN BARROIS;55000
55BAR;2025821;PHARMACY NUM9667;Mme;Mindy;Bertile;ROBERT ESPAGNE;55000
55BAR;2142262;PHARMACY NUM9668;Mme;Abraham;Guibert;BAR LE DUC CEDEX;55006
55VER;2282993;PHARMACY NUM9669;Mme;Marietta;Moazan;VERDUN;55100
55VER;2142812;PHARMACY NUM9670;Mme;Giovanna;Théophilius;VERDUN;55100
55VER;2142833;PHARMACY NUM9671;Mme;Cesare;Mikhaël;VERDUN;55100
55VER;2142849;PHARMACY NUM9672;M;Riyad;Bleizenn;VERDUN;55100
55VER;2270768;PHARMACY NUM9673;Mme;Meggan;Mabella;VERDUN;55100
55VER;2253475;PHARMACY NUM9674;Mme;Maurizio;Gobrien;VERDUN;55100
55VER;2025842;PHARMACY NUM9675;Mme;Matilde;Cem;VERDUN;55100
55VER;2025858;PHARMACY NUM9676;Mme;Manuelita;Maryanne;VERDUN;55100
55VER;2012799;PHARMACY NUM9677;Mme;Rahim;Fathy;DOULCON;55110
55VER;2142388;PHARMACY NUM9678;Mme;Mairé;Boneta;CLERMONT EN ARGONNE;55120
55VER;2142477;PHARMACY NUM9679;M;Meagan;Mohamadou;DOMBASLE EN ARGONNE;55120
55BAR;2142545;PHARMACY NUM9680;Mme;Floriano;Germaine;GONDRECOURT LE CHATEAU;55130
54TOU;2025816;PHARMACY NUM9681;Mme;Marivonne;Cliff;VAUCOULEURS;55140
55VER;2142456;PHARMACY NUM9682;Mme;Cesariu;Brahim;DAMVILLERS;55150
55VER;2142524;PHARMACY NUM9683;M;Maëlis;Gregorius;FRESNES EN WOEVRE;55160
55BAR;2142241;PHARMACY NUM9684;Mme;Tyler;Gail;ANCERVILLE;55170
52SDI;2142435;PHARMACY NUM9685;M;Théodosio;Cornelis;COUSANCES LES FORGES;55170
55BAR;2142880;PHARMACY NUM9686;Mme;Matias;Thibalt;VOID VACON;55190
55BAR;2142393;PHARMACY NUM9687;Mme;Gatienne;Govrian;COMMERCY;55200
55BAR;2142409;PHARMACY NUM9688;Mme;Miléna;Mattie;COMMERCY;55200
55BAR;2142414;PHARMACY NUM9689;M;Gilian;Manoël;COMMERCY;55200
55BAR;2142566;PHARMACY NUM9690;M;Mahault;Adelaïda;LEROUVILLE;55200
55BAR;2142875;PHARMACY NUM9691;Mme;Ghislain;Rodriguez;VIGNOT;55200
55VER;2287127;PHARMACY NUM9692;M;Mana;Moncef;VIGNEULLES LES HATTONCHATEL;55210
55VER;2025837;PHARMACY NUM9693;Mme;Gustavie;Cyriaque;SOUILLY;55220
54LON;2279383;PHARMACY NUM9694;M;Bleunienn;Mercedes;SPINCOURT;55230
54BRI;2142372;PHARMACY NUM9695;Mme;Rahif;Gaedig;BOULIGNY;55240
55BAR;2142744;PHARMACY NUM9696;M;Tam;Rudolf;TRIAUCOURT EN ARGONNE;55250
55VER;2142655;PHARMACY NUM9697;Mme;Gille;Morgane;PIERREFITTE SUR AIRE;55260
55VER;2271960;PHARMACY NUM9698;Mme;Maximo;Mikel;VARENNES EN ARGONNE;55270
55VER;2003009;PHARMACY NUM9699;Mme;Malaury;Christofer;LACROIX SUR MEUSE;55300
55VER;2247697;PHARMACY NUM9700;M;Graig;Georgette;ST MIHIEL;55300
55BAR;2142765;PHARMACY NUM9701;M;Rémy;Guévorg;TRONVILLE EN BARROIS;55310
55VER;2285051;PHARMACY NUM9702;M;Marélie;Maïwen;DIEUE SUR MEUSE;55320
55VER;2142498;PHARMACY NUM9703;Mme;Bernadeta;Thibauld;ETAIN;55400
55VER;2262296;PHARMACY NUM9704;Mme;Gratian;Ruel;ETAIN;55400
55VER;2257857;PHARMACY NUM9705;M;Bassel;Genevriévre;BELLEVILLE SUR MEUSE;55430
55BAR;2142440;PHARMACY NUM9706;M;Meryll;Tale;DAMMARIE SUR SAULX;55500
55BAR;2267561;PHARMACY NUM9707;M;Gladen;Gervaise;LIGNY EN BARROIS;55500
55BAR;2142571;PHARMACY NUM9708;M;Tadek;Carmel;LIGNY EN BARROIS;55500
54LON;2025800;PHARMACY NUM9709;M;Marinos;Cassius;MARVILLE;55600
54LON;2142613;PHARMACY NUM9710;Mme;Adenor;Radouane;MONTMEDY;55600
54LON;2142629;PHARMACY NUM9711;Mme;Glacen;Mario;MONTMEDY;55600
08SED;2284126;PHARMACY NUM9712;M;Tatien;Mathilda;STENAY;55700
55BAR;2265229;PHARMACY NUM9713;Mme;Gab;Taron;REVIGNY SUR ORNAIN;55800
55BAR;2142676;PHARMACY NUM9714;M;Maarten;Maëly;REVIGNY SUR ORNAIN;55800
55VER;2287420;PHARMACY NUM9715;M;Matmon;Gurval;THIERVILLE SUR MEUSE;55840
56VAN;2288047;PHARMACY NUM9716;Mme;Tibauld;Geoffrey;VANNES;56000
56VAN;2145153;PHARMACY NUM9717;M;Gianna;Blanko;VANNES;56000
56VAN;2145169;PHARMACY NUM9718;M;Miridjan;Octave;VANNES;56000
56VAN;2144961;PHARMACY NUM9719;M;Afif;Odil;VANNES;56000
56VAN;2144982;PHARMACY NUM9720;Mme;Merwane;Cyrus;VANNES;56000
56VAN;2144998;PHARMACY NUM9721;Mme;Ramon;Marnia;VANNES;56000
56VAN;2145001;PHARMACY NUM9722;M;Magui;Marcin;VANNES;56000
56VAN;2145022;PHARMACY NUM9723;Mme;Telmo;Gireg;VANNES;56000
56VAN;2145038;PHARMACY NUM9724;M;Meliton;Mel;VANNES;56000
56VAN;2258300;PHARMACY NUM9725;M;Frantz;Gianna;VANNES;56000
56VAN;2262563;PHARMACY NUM9726;Mme;Girald;Giordano;VANNES;56000
56VAN;2256151;PHARMACY NUM9727;Mme;Marcio;Griffin;VANNES;56000
56VAN;2270108;PHARMACY NUM9728;Mme;Timour;Gunther;VANNES;56000
56VAN;2002997;PHARMACY NUM9729;Mme;Maryem;Maitilde;VANNES;56000
56VAN;2026191;PHARMACY NUM9730;M;Mamou;Callisto;VANNES;56000
56VAN;2026207;PHARMACY NUM9731;M;Gilian;Chiraz;VANNES;56000
56VAN;2026228;PHARMACY NUM9732;M;Ghislaine;Mami;VANNES;56000
56VAN;2006749;PHARMACY NUM9733;M;Guewen;Guillemine;VANNES;56000
56LOR;2026170;PHARMACY NUM9734;Mme;Mi;Makana;LORIENT;56100
56LOR;2026123;PHARMACY NUM9735;Mme;Meihdi;Bernice;LORIENT;56100
56LOR;1561001;PHARMACY NUM9736;Mme;Ciril;Meinrad;LORIENT;56100
56LOR;2004924;PHARMACY NUM9737;M;Maur;Gigi;LORIENT;56100
56LOR;2252272;PHARMACY NUM9738;Mme;Brieux;Giovanny;LORIENT;56100
56LOR;2259697;PHARMACY NUM9739;Mme;Guilain;Razi;LORIENT;56100
56LOR;2261727;PHARMACY NUM9740;Mme;Majoric;Ramsès;LORIENT;56100
56LOR;2265098;PHARMACY NUM9741;Mme;Gwaldys;Raghid;LORIENT;56100
56LOR;2266044;PHARMACY NUM9742;Mme;Medar;Theiss;LORIENT;56100
56LOR;2269794;PHARMACY NUM9743;Mme;Matys;Magnolia;LORIENT;56100
56LOR;2143706;PHARMACY NUM9744;M;Manes;Gwendal;LORIENT;56100
56LOR;2143711;PHARMACY NUM9745;Mme;Ruben;Margod;LORIENT;56100
56LOR;2143753;PHARMACY NUM9746;Mme;Géronimo;Bidane;LORIENT;56100
56LOR;2143769;PHARMACY NUM9747;M;Maïoun;Mélissanne;LORIENT;56100
56LOR;2143795;PHARMACY NUM9748;M;Godefroi;Théodoric;LORIENT;56100
56LOR;2143800;PHARMACY NUM9749;Mme;Montserrat;Maguy;LORIENT;56100
56LOR;2143821;PHARMACY NUM9750;M;Benito;Bérénice;LORIENT;56100
56LOR;2143842;PHARMACY NUM9751;M;Tyler;Meg;LORIENT;56100
56LOR;2143863;PHARMACY NUM9752;M;Rosalio;Teiki;LORIENT;56100
56LOR;2143926;PHARMACY NUM9753;Mme;Mabrouk;Griffith;LORIENT;56100
56LOR;2143931;PHARMACY NUM9754;M;Maine;Germinal;LORIENT;56100
56LOR;2143947;PHARMACY NUM9755;Mme;Madiana;Mairé;LORIENT;56100
56LOR;2286254;PHARMACY NUM9756;Mme;Gurwan;Tibalt;LORIENT;56100
56LOR;2287876;PHARMACY NUM9757;Mme;Reyan;Tirso;LORIENT;56100
29CHA;2014574;PHARMACY NUM9758;M;Gaby;Marianeta;GOURIN;56110
29CHA;2004681;PHARMACY NUM9759;Mme;Cheikh;Ginette;GOURIN;56110
56PLO;2143292;PHARMACY NUM9760;M;Chadi;Gudule;GUEGON;56120
56PLO;2143491;PHARMACY NUM9761;Mme;Mikaéline;Odelin;JOSSELIN;56120
56PLO;2013476;PHARMACY NUM9762;M;Mélike;Bergido;JOSSELIN;56120
56QUE;2002723;PHARMACY NUM9763;M;Tibo;Mei;NIVILLAC;56130
56QUE;2001082;PHARMACY NUM9764;Mme;Mirana;Gabriello;PEAULE;56130
56QUE;2144741;PHARMACY NUM9765;Mme;Camil;Marguerie;ST DOLAY;56130
44LBA;2000462;PHARMACY NUM9766;Mme;Clarence;Rénald;FEREL;56130
56PLO;2271929;PHARMACY NUM9767;M;Gobrien;Guénael;MALESTROIT;56140
56PLO;2265255;PHARMACY NUM9768;M;Adira;Christ;MALESTROIT;56140
56PLO;2282506;PHARMACY NUM9769;M;Moana;Charles-Elie;PLEUCADEUC;56140
56PLO;2025931;PHARMACY NUM9770;Mme;Thanh;Gaétane;RUFFIAC;56140
56PLU;2270658;PHARMACY NUM9771;Mme;Manaël;Minh;BAUD;56150
56PLU;2274720;PHARMACY NUM9772;Mme;Maé;Théobald;BAUD;56150
56PLU;2142959;PHARMACY NUM9773;Mme;Maamar;Madline;BAUD;56150
56PON;2277758;PHARMACY NUM9774;M;Gilbert;Messaoud;GUEMENE SUR SCORFF;56160
56PON;2144254;PHARMACY NUM9775;Mme;Melantha;Constentin;PLOERDUT;56160
56AUR;2144610;PHARMACY NUM9776;Mme;Birgitta;Marcellin;QUIBERON;56170
56AUR;2283756;PHARMACY NUM9777;Mme;Gaëlla;Marnia;QUIBERON;56170
56QUE;2144034;PHARMACY NUM9778;M;Rolant;Ramon;MUZILLAC;56190
56QUE;2144055;PHARMACY NUM9779;M;Crispin;Maude;MUZILLAC;56190
56QUE;2145148;PHARMACY NUM9780;Mme;Mallory;Gabrielle;NOYAL MUZILLAC;56190
56QUE;2144783;PHARMACY NUM9781;Mme;Rodrick;Clémentin;ST MARTIN SUR OUST;56200
35RED;2262778;PHARMACY NUM9782;Mme;Bertile;Maëlia;LA GACILLY CEDEX;56204
56QUE;2143030;PHARMACY NUM9783;Mme;Maguelone;Tal;CADEN;56220
